t,profit,strategy_name,strategy_params,annual,Cumulative5yearprofit,Cumulative5yearhibzeroprofit,Hlbzeroannual
3285,-880460.5926,RogueTrees-SprayTrees,105;0;9;0.0545;0.4;0.7;0.246,-224285.5124,-992403.8067,,
3285,-861225.4926,RogueTrees-SprayTrees,105;0;6;0.0545;0.4;0.7;0.246,-223190.5424,-927640.919,,
3285,-841990.3926,RogueTrees-SprayTrees,105;0;3;0.0545;0.4;0.7;0.246,-222095.5724,-637297.8913,,
3285,-1403977.959,RogueTrees,70;0;9;0.0545;0.3,-285310.3242,-1423611.448,,
3285,-1379830.719,RogueTrees,70;0;6;0.0545;0.3,-284254.8942,-1422158.371,,
3285,-1355683.479,RogueTrees,70;0;3;0.0545;0.3,-283199.4642,-1423727.56,,
3285,-1407931.377,RogueTrees,45;0;9;0.0545;0.3,-285945.4276,-1425271.759,,
3285,-1383758.577,RogueTrees,45;0;6;0.0545;0.3,-284901.3376,-1422989.574,,
3285,-1359585.777,RogueTrees,45;0;3;0.0545;0.3,-283857.2476,-1422127.962,,
3285,-1392841.647,RogueTrees,135;0;9;0.0545;0.3,-285824.083,-1421224.501,,
3285,-1368630.447,RogueTrees,135;0;6;0.0545;0.3,-284743.663,-1417268.264,,
3285,-1344419.247,RogueTrees,135;0;3;0.0545;0.3,-283663.243,-1395829.51,,
3285,-1373976.294,RogueTrees,105;0;9;0.0545;0.3,-284039.726,-1374334.687,,
3285,-1349809.794,RogueTrees,105;0;6;0.0545;0.3,-282953.786,-1351326.89,,
3285,-1325643.294,RogueTrees,105;0;3;0.0545;0.3,-281867.846,-1329276.863,,
3285,-1276359.38,RogueTrees,45;0;9;0.0545;0.4,-263304.9093,-1307190.207,,
3285,-1255063.28,RogueTrees,45;0;6;0.0545;0.4,-262168.4193,-1302543.917,,
3285,-1233767.18,RogueTrees,45;0;3;0.0545;0.4,-261031.9293,-1303190.522,,
3285,-1245598.279,RogueTrees,105;0;9;0.0545;0.4,-260903.7595,-1303832.267,,
3285,-1224358.999,RogueTrees,105;0;6;0.0545;0.4,-259781.1895,-1303460.832,,
3285,-1203119.719,RogueTrees,105;0;3;0.0545;0.4,-258658.6195,-1306642.145,,
3285,-1265420.009,RogueTrees,135;0;9;0.0545;0.4,-262815.0243,-1309808.998,,
3285,-1244134.409,RogueTrees,135;0;6;0.0545;0.4,-261673.6743,-1307682.416,,
3285,-1222848.809,RogueTrees,135;0;3;0.0545;0.4,-260532.3243,-1381640.994,,
3285,-1272204.599,RogueTrees,70;0;9;0.0545;0.4,-262962.5026,-1455911.781,,
3285,-1250934.599,RogueTrees,70;0;6;0.0545;0.4,-261825.4726,-1526923.249,,
3285,-1229664.599,RogueTrees,70;0;3;0.0545;0.4,-260688.4426,-1599712.64,,
3285,-431127.0848,RogueTrees-SprayTrees,135;0;9;0.0545;0.4;0.8;0.246,-162047.2447,-348038.4037,,
3285,-416498.8448,RogueTrees-SprayTrees,135;0;6;0.0545;0.4;0.8;0.246,-160784.9347,-118815.8138,,
3285,-401870.6048,RogueTrees-SprayTrees,135;0;3;0.0545;0.4;0.8;0.246,-159522.6247,-197249.3904,,
3285,-107144.0002,SprayTrees,0.8;0.246,-94034.35748,-432797.3907,,
3285,-439129.5813,SprayTrees,0.7;0.246,-143162.9855,-338763.0332,,
3285,-748725.1773,NoAction,0;0;0;0;0;0;0,-176459.8084,-364667.0242,,
3285,2029.638306,SprayTreesOTC,0.7;0.246;0.21;0.245,2029.638306,-333602.6131,,
3285,4334.1895,SprayTreesOTC,0.8;0.246;0.21;0.245,4334.1895,-330468.9219,,
3650,-1923724.155,RogueTrees,45;0;9;0.0545;0.1,-335632.2514,-1672809.74,,
3650,-1894776.075,RogueTrees,45;0;6;0.0545;0.1,-334803.1114,-1670133.711,,
3650,-1865827.995,RogueTrees,45;0;3;0.0545;0.1,-333973.9714,-1668944.498,,
3650,-1895644.808,RogueTrees,135;0;9;0.0545;0.1,-334614.8627,-1667759.785,,
3650,-1866704.288,RogueTrees,135;0;6;0.0545;0.1,-333785.5427,-1665109.54,,
3650,-1837763.768,RogueTrees,135;0;3;0.0545;0.1,-332956.2227,-1666766.174,,
3650,-1875721.986,RogueTrees,105;0;9;0.0545;0.1,-333613.8983,-1668419.299,,
3650,-1846797.546,RogueTrees,105;0;6;0.0545;0.1,-332789.2583,-1668581.917,,
3650,-1817873.106,RogueTrees,105;0;3;0.0545;0.1,-331964.6183,-1661581.999,,
3650,-1917235.751,RogueTrees,70;0;9;0.0545;0.1,-335442.1768,-1654717.441,,
3650,-1888291.541,RogueTrees,70;0;6;0.0545;0.1,-334609.3468,-1643686.045,,
3650,-1859347.331,RogueTrees,70;0;3;0.0545;0.1,-333776.5168,-1634870.944,,
3650,728373.184,RogueTrees-SprayTrees,135;0;9;0.0545;0.4;0.9;0.246,67152.48521,-275901.0971,,
3650,729733.654,RogueTrees-SprayTrees,135;0;6;0.0545;0.4;0.9;0.246,67163.91521,-580183.7336,,
3650,731094.124,RogueTrees-SprayTrees,135;0;3;0.0545;0.4;0.9;0.246,67175.34521,-886715.07,,
3650,753088.7659,SprayTrees,0.9;0.246,68244.30264,-195600.0477,,
3650,-1879219.082,RogueTrees,70;0;9;0.0545;0.2,-325789.3404,-1626190.964,,
3650,-1851328.472,RogueTrees,70;0;6;0.0545;0.2,-325100.0604,-1624800.449,,
3650,-1823437.862,RogueTrees,70;0;3;0.0545;0.2,-324410.7804,-1625008.335,,
3650,-1861181.063,RogueTrees,135;0;9;0.0545;0.2,-325794.2462,-1625218.621,,
3650,-1833272.693,RogueTrees,135;0;6;0.0545;0.2,-325096.5362,-1623358.561,,
3650,-1805364.323,RogueTrees,135;0;3;0.0545;0.2,-324398.8262,-1623816.049,,
3650,-1841985.803,RogueTrees,105;0;9;0.0545;0.2,-325307.9461,-1624279.026,,
3650,-1814061.413,RogueTrees,105;0;6;0.0545;0.2,-324621.0661,-1623140.664,,
3650,-1786137.023,RogueTrees,105;0;3;0.0545;0.2,-323934.1861,-1596140.463,,
3650,-1879620.165,RogueTrees,45;0;9;0.0545;0.2,-325554.0241,-1569031.693,,
3650,-1851770.205,RogueTrees,45;0;6;0.0545;0.2,-324861.8041,-1539507.634,,
3650,-1823920.245,RogueTrees,45;0;3;0.0545;0.2,-324169.5841,-1511378.379,,
3650,-1130813.452,RogueTrees-SprayTrees,135;0;9;0.0545;0.4;0.7;0.246,-239218.5113,-1192203.276,,
3650,-1110543.412,RogueTrees-SprayTrees,135;0;6;0.0545;0.4;0.7;0.246,-238174.3313,-1190243.066,,
3650,-1090273.372,RogueTrees-SprayTrees,135;0;3;0.0545;0.4;0.7;0.246,-237130.1513,-1130894.886,,
3650,-1119828.014,RogueTrees-SprayTrees,105;0;9;0.0545;0.4;0.7;0.246,-239367.4212,-1071497.656,,
3650,-1099538.354,RogueTrees-SprayTrees,105;0;6;0.0545;0.4;0.7;0.246,-238312.8612,-1008769.927,,
3650,-1079248.694,RogueTrees-SprayTrees,105;0;3;0.0545;0.4;0.7;0.246,-237258.3012,-770457.0655,,
3650,-1701598.825,RogueTrees,70;0;9;0.0545;0.3,-297620.8652,-1483130.924,,
3650,-1676656.135,RogueTrees,70;0;6;0.0545;0.3,-296825.4152,-1480621.769,,
3650,-1651713.445,RogueTrees,70;0;3;0.0545;0.3,-296029.9652,-1481962.274,,
3650,-1670708.843,RogueTrees,105;0;9;0.0545;0.3,-296732.5494,-1483295.37,,
3650,-1645731.923,RogueTrees,105;0;6;0.0545;0.3,-295922.1294,-1483123.022,,
3650,-1620755.003,RogueTrees,105;0;3;0.0545;0.3,-295111.7094,-1485492.65,,
3650,-1691007.568,RogueTrees,135;0;9;0.0545;0.3,-298165.9209,-1487863.599,,
3650,-1665993.508,RogueTrees,135;0;6;0.0545;0.3,-297363.0609,-1486371.236,,
3650,-1640979.448,RogueTrees,135;0;3;0.0545;0.3,-296560.2009,-1469062.279,,
3650,-1706223.135,RogueTrees,45;0;9;0.0545;0.3,-298291.7579,-1451111.442,,
3650,-1681241.235,RogueTrees,45;0;6;0.0545;0.3,-297482.6579,-1429984.308,,
3650,-1656259.335,RogueTrees,45;0;3;0.0545;0.3,-296673.5579,-1413009.782,,
3650,-1552258.703,RogueTrees,70;0;9;0.0545;0.4,-280054.1039,-1395387.646,,
3650,-1529543.963,RogueTrees,70;0;6;0.0545;0.4,-278609.3639,-1392928.255,,
3650,-1506829.223,RogueTrees,70;0;3;0.0545;0.4,-277164.6239,-1394223.186,,
3650,-1556867.512,RogueTrees,45;0;9;0.0545;0.4,-280508.1323,-1395509.928,,
3650,-1534114.702,RogueTrees,45;0;6;0.0545;0.4,-279051.4223,-1392000.231,,
3650,-1511361.892,RogueTrees,45;0;3;0.0545;0.4,-277594.7123,-1390540.539,,
3650,-1545324.304,RogueTrees,135;0;9;0.0545;0.4,-279904.2954,-1389078.478,,
3650,-1522585.774,RogueTrees,135;0;6;0.0545;0.4,-278451.3654,-1383847.753,,
3650,-1499847.244,RogueTrees,135;0;3;0.0545;0.4,-276998.4354,-1105396.387,,
3650,-1523190.009,RogueTrees,105;0;9;0.0545;0.4,-277591.7307,-828397.952,,
3650,-1500491.649,RogueTrees,105;0;6;0.0545;0.4,-276132.6507,-550806.2213,,
3650,-1477793.289,RogueTrees,105;0;3;0.0545;0.4,-274673.5707,-274673.5707,,
3650,-609953.2362,RogueTrees-SprayTrees,135;0;9;0.0545;0.4;0.8;0.246,-178826.1514,-533198.7643,,
3650,-594231.7662,RogueTrees-SprayTrees,135;0;6;0.0545;0.4;0.8;0.246,-177732.9214,-354372.6129,,
3650,-578510.2962,RogueTrees-SprayTrees,135;0;3;0.0545;0.4;0.8;0.246,-176639.6914,-176639.6914,,
3650,-214143.6563,SprayTrees,0.8;0.246,-106999.6561,-263844.3503,,
3650,-595974.2755,SprayTrees,0.7;0.246,-156844.6942,-156844.6942,,
3650,-936932.3932,NoAction,0;0;0;0;0;0;0,-188207.2159,-188207.2159,,
3650,1512.351112,SprayTreesOTC,0.7;0.246;0.21;0.245,1512.351112,1512.351112,,
3650,3757.455512,SprayTreesOTC,0.8;0.246;0.21;0.245,3757.455512,3757.455512,,
