t,profit,strategy_name,strategy_params,annual,Cumulative5yearprofit,Cumulative5yearhibzeroprofit,Hlbzeroannual
3650,957391.8766,SprayTreesOTC,0.9;0.246;0.60;0.245,95570.3447,477390.5421,479742.59,95948.52
3650,-1365488.975,SprayTreesOTC,0.6;0.246;0.61;0.245,-297237.402,-1566370.391,479742.59,95948.52
3650,-1300519.613,SprayTreesOTC,0.7;0.246;0.62;0.245,-295855.393,-1570746.067,479742.59,95948.52
3650,-589405.1886,SprayTreesOTC,0.8;0.246;0.62;0.245,-245240.6759,-1348629.73,479742.59,95948.52
3650,957463.6012,SprayTreesOTC,0.9;0.246;0.62;0.245,95584.3162,477475.946,479742.59,95948.52
3650,-1194059.086,SprayTreesOTC,0.6;0.246;0.63;0.245,-287314.6525,-1520848.246,479742.59,95948.52
3650,-1105265.746,SprayTreesOTC,0.7;0.246;0.63;0.245,-287643.5685,-1524051.116,479742.59,95948.52
3650,-368620.5187,SprayTreesOTC,0.8;0.246;0.63;0.245,-204976.6629,-1225262.474,479742.59,95948.52
3650,957491.3092,SprayTreesOTC,0.9;0.246;0.63;0.245,95587.4177,477487.9815,479742.59,95948.52
3650,-1818249.036,SprayTreesOTC,0.6;0.246;0.64;0.245,-332843.407,-1732966.37,479742.59,95948.52
3650,-1742269.383,SprayTreesOTC,0.7;0.246;0.64;0.245,-334052.432,-1737069.41,479742.59,95948.52
3650,-1362931.375,SprayTreesOTC,0.8;0.246;0.64;0.245,-303094.639,-1583634.161,479742.59,95948.52
3650,957100.6724,SprayTreesOTC,0.9;0.246;0.64;0.245,95544.1901,477295.2837,479742.59,95948.52
3650,-1705708.852,SprayTreesOTC,0.6;0.246;0.65;0.245,-317856.335,-1661805.732,479742.59,95948.52
3650,-1659494.195,SprayTreesOTC,0.7;0.246;0.65;0.245,-319901.661,-1677731.758,479742.59,95948.52
3650,-1112672.708,SprayTreesOTC,0.8;0.246;0.65;0.245,-283460.5516,-1498955.508,479742.59,95948.52
3650,957396.0905,SprayTreesOTC,0.9;0.246;0.65;0.245,95575.1629,477424.4904,479742.59,95948.52
3650,-1563678.303,SprayTreesOTC,0.6;0.246;0.66;0.245,-307862.411,-1611393.3,479742.59,95948.52
3650,-1516779.662,SprayTreesOTC,0.7;0.246;0.66;0.245,-309438.533,-1624692.148,479742.59,95948.52
3650,-854545.7387,SprayTreesOTC,0.8;0.246;0.66;0.245,-266803.9848,-1430629.295,479742.59,95948.52
3650,957391.1266,SprayTreesOTC,0.9;0.246;0.66;0.245,95570.2547,477390.2121,479742.59,95948.52
3650,-1390454.705,SprayTreesOTC,0.6;0.246;0.67;0.245,-297991.092,-1569265.421,479742.59,95948.52
3650,-1325276.813,SprayTreesOTC,0.7;0.246;0.67;0.245,-296370.973,-1573630.657,479742.59,95948.52
3650,-609927.1686,SprayTreesOTC,0.8;0.246;0.67;0.245,-247983.1559,-1354842.16,479742.59,95948.52
3650,957463.4812,SprayTreesOTC,0.9;0.246;0.67;0.245,95584.3162,477475.886,479742.59,95948.52
3650,-1217524.066,SprayTreesOTC,0.6;0.246;0.68;0.245,-287758.6525,-1523703.676,479742.59,95948.52
3650,-1128766.576,SprayTreesOTC,0.7;0.246;0.68;0.245,-288646.7685,-1527572.036,479742.59,95948.52
3650,-382992.1087,SprayTreesOTC,0.8;0.246;0.68;0.245,-207040.9929,-1234770.374,479742.59,95948.52
3650,957491.2792,SprayTreesOTC,0.9;0.246;0.68;0.245,95587.4177,477487.9815,479742.59,95948.52
3650,-1766124.737,SprayTreesOTC,0.6;0.246;0.69;0.245,-332082.468,-1730475.917,479708.84,95941.77
3650,-1684854.149,SprayTreesOTC,0.7;0.246;0.69;0.245,-332489.995,-1733902.204,479708.84,95941.77
3650,-1312607.051,SprayTreesOTC,0.8;0.246;0.69;0.245,-301910.976,-1578923.779,479708.84,95941.77
3650,956989.2162,SprayTreesOTC,0.9;0.246;0.69;0.245,95524.3094,477182.9502,479708.84,95941.77
3650,-1656518.634,SprayTreesOTC,0.6;0.246;0.70;0.245,-316856.573,-1658157.246,479708.84,95941.77
3650,-1609944.596,SprayTreesOTC,0.7;0.246;0.70;0.245,-319263.4,-1674408.253,479708.84,95941.77
3650,-1068473.029,SprayTreesOTC,0.8;0.246;0.70;0.245,-281876.1184,-1494073.829,479708.84,95941.77
3650,957328.0415,SprayTreesOTC,0.9;0.246;0.70;0.245,95566.8363,477374.4628,479708.84,95941.77
3650,-1521270.666,SprayTreesOTC,0.6;0.246;0.71;0.245,-306632.588,-1607216.03,479708.84,95941.77
3650,-1468447.265,SprayTreesOTC,0.7;0.246;0.71;0.245,-308850.583,-1621458.784,479708.84,95941.77
3650,-809402.8898,SprayTreesOTC,0.8;0.246;0.71;0.245,-264677.9435,-1423486.449,479708.84,95941.77
3650,957440.2471,SprayTreesOTC,0.9;0.246;0.71;0.245,95584.4589,477480.7918,479708.84,95941.77
3650,-1346634.453,SprayTreesOTC,0.6;0.246;0.72;0.245,-296310.931,-1562366.798,479708.84,95941.77
3650,-1274958.592,SprayTreesOTC,0.7;0.246;0.72;0.245,-295366.6536,-1568961.123,479708.84,95941.77
3650,-566835.4164,SprayTreesOTC,0.8;0.246;0.72;0.245,-243357.5701,-1345344.383,479708.84,95941.77
3650,957406.8591,SprayTreesOTC,0.9;0.246;0.72;0.245,95580.5742,477459.6931,479708.84,95941.77
3650,-1172682.189,SprayTreesOTC,0.6;0.246;0.73;0.245,-287039.774,-1518824.858,479708.84,95941.77
3650,-1073796.955,SprayTreesOTC,0.7;0.246;0.73;0.245,-286450.808,-1520369.572,479708.84,95941.77
3650,-362105.4027,SprayTreesOTC,0.8;0.246;0.73;0.245,-204095.081,-1218658.67,479708.84,95941.77
3650,957361.5567,SprayTreesOTC,0.9;0.246;0.73;0.245,95569.8045,477389.6758,479708.84,95941.77
3650,-1794801.077,SprayTreesOTC,0.6;0.246;0.74;0.245,-332747.148,-1732761.077,479708.84,95941.77
3650,-1713634.709,SprayTreesOTC,0.7;0.246;0.74;0.245,-333279.925,-1736254.744,479708.84,95941.77
3650,-1339067.951,SprayTreesOTC,0.8;0.246;0.74;0.245,-302406.606,-1581124.699,479708.84,95941.77
3650,956979.0462,SprayTreesOTC,0.9;0.246;0.74;0.245,95523.4394,477178.5402,479708.84,95941.77
3650,-1683857.184,SprayTreesOTC,0.6;0.246;0.75;0.245,-317443.943,-1660647.576,479708.84,95941.77
3650,-1637515.916,SprayTreesOTC,0.7;0.246;0.75;0.245,-319769.23,-1676823.823,479708.84,95941.77
3650,-1093233.529,SprayTreesOTC,0.8;0.246;0.75;0.245,-282839.4484,-1497114.209,479708.84,95941.77
3650,957325.7915,SprayTreesOTC,0.9;0.246;0.75;0.245,95566.5063,477372.9628,479708.84,95941.77
3650,-1547571.156,SprayTreesOTC,0.6;0.246;0.76;0.245,-307394.408,-1609801.4,479708.84,95941.77
3650,-1494838.715,SprayTreesOTC,0.7;0.246;0.76;0.245,-309383.803,-1624063.954,479708.84,95941.77
3650,-832360.5698,SprayTreesOTC,0.8;0.246;0.76;0.245,-265825.2635,-1427372.019,479708.84,95941.77
3650,957439.7371,SprayTreesOTC,0.9;0.246;0.76;0.245,95584.4589,477480.4018,479708.84,95941.77
3650,-1371580.203,SprayTreesOTC,0.6;0.246;0.77;0.245,-297066.451,-1565257.448,479708.84,95941.77
3650,-1299699.502,SprayTreesOTC,0.7;0.246;0.77;0.245,-295874.314,-1571877.303,479708.84,95941.77
3650,-587439.3264,SprayTreesOTC,0.8;0.246;0.77;0.245,-246163.1101,-1351563.563,479708.84,95941.77
3650,957406.7691,SprayTreesOTC,0.9;0.246;0.77;0.245,95580.5742,477459.6031,479708.84,95941.77
3650,-1196165.619,SprayTreesOTC,0.6;0.246;0.78;0.245,-287485.424,-1521671.168,479708.84,95941.77
3650,-1097280.445,SprayTreesOTC,0.7;0.246;0.78;0.245,-287503.358,-1523940.982,479708.84,95941.77
3650,-376616.5527,SprayTreesOTC,0.8;0.246;0.78;0.245,-206139.641,-1228026.65,479708.84,95941.77
3650,957361.5567,SprayTreesOTC,0.9;0.246;0.78;0.245,95569.8045,477389.6758,479708.84,95941.77
3650,-1823477.417,SprayTreesOTC,0.6;0.246;0.78;0.245,-333411.828,-1735046.237,479708.84,95941.77
3650,-1742415.269,SprayTreesOTC,0.7;0.246;0.78;0.245,-334069.855,-1738607.284,479708.84,95941.77
3650,-1365528.851,SprayTreesOTC,0.8;0.246;0.78;0.245,-302902.236,-1583325.619,479708.84,95941.77
3650,956968.8762,SprayTreesOTC,0.9;0.246;0.78;0.245,95522.5694,477174.1302,479708.84,95941.77
3650,-1711195.734,SprayTreesOTC,0.6;0.246;0.79;0.245,-318031.313,-1663137.906,479708.84,95941.77
3650,-1665087.236,SprayTreesOTC,0.7;0.246;0.79;0.245,-320275.06,-1679239.393,479708.84,95941.77
3650,-1117994.029,SprayTreesOTC,0.8;0.246;0.79;0.245,-283802.7784,-1500154.589,479708.84,95941.77
3650,957323.5415,SprayTreesOTC,0.9;0.246;0.79;0.245,95566.1763,477371.4628,479708.84,95941.77
3650,-1573871.646,SprayTreesOTC,0.6;0.246;0.80;0.245,-308156.228,-1612386.77,479708.84,95941.77
3650,-1521230.165,SprayTreesOTC,0.7;0.246;0.80;0.245,-309917.023,-1626669.124,479708.84,95941.77
3650,-855318.2498,SprayTreesOTC,0.8;0.246;0.80;0.245,-266972.5835,-1431257.589,479708.84,95941.77
3650,957439.2271,SprayTreesOTC,0.9;0.246;0.80;0.245,95584.4589,477480.0118,479708.84,95941.77
3650,-1396525.953,SprayTreesOTC,0.6;0.246;0.81;0.245,-297821.971,-1568148.098,479708.84,95941.77
3650,-1324440.412,SprayTreesOTC,0.7;0.246;0.81;0.245,-296381.974,-1574793.483,479708.84,95941.77
3650,-608043.2364,SprayTreesOTC,0.8;0.246;0.81;0.245,-248968.6501,-1357782.743,479708.84,95941.77
3650,957406.6791,SprayTreesOTC,0.9;0.246;0.81;0.245,95580.5742,477459.5131,479708.84,95941.77
3650,-1219649.049,SprayTreesOTC,0.6;0.246;0.82;0.245,-287931.074,-1524517.478,479708.84,95941.77
3650,-1120763.935,SprayTreesOTC,0.7;0.246;0.82;0.245,-288555.908,-1527512.392,479708.84,95941.77
3650,-391127.7027,SprayTreesOTC,0.8;0.246;0.82;0.245,-208184.201,-1237394.63,479708.84,95941.77
3650,957361.5567,SprayTreesOTC,0.9;0.246;0.82;0.245,95569.8045,477389.6758,479708.84,95941.77
4015,-1126805.78,NoAction,0;0;0;0;0;0;0;0,-211002.55,-851793.56,479801.57,95961.49
4015,-1455273.55,SprayTrees,0.6;0.246,-264075.39,-1368735.04,479800.09,95960.02
4015,-1373370.31,SprayTrees,0.7;0.246,-257658.15,-1340007.38,479800.09,95960.02
4015,-783742.72,SprayTrees,0.8;0.246,-214571.21,-1162734.42,479800.09,95960.02
4015,1052900.43,SprayTrees,0.9;0.246,95513.74,477045.32,479800.09,95960.02
4015,-2906241.676,NoActionOTC,0.8;0.245,-390544.814,-1952778.567,479654.97,95930.99
4015,-2758683.754,NoActionOTC,0.9;0.245,-390306.699,-1952499.368,479654.97,95930.99
4015,-2622518.359,NoActionOTC,0.76;0.245,-389646.451,-1951253.136,479654.97,95930.99
4015,-2309460.221,NoActionOTC,0.78;0.245,-374817.068,-1912840.56,479654.97,95930.99
4015,-1962236.934,NoActionOTC,0.79;0.245,-354329.517,-1838754.248,479654.97,95930.99
4015,-2938739.806,NoActionOTC,0.55;0.245,-390546.584,-1952781.207,479654.97,95930.99
4015,-2791170.304,NoActionOTC,0.56;0.245,-390353.049,-1952558.138,479654.97,95930.99
4015,-2654948.809,NoActionOTC,0.57;0.245,-389735.671,-1951408.896,479654.97,95930.99
4015,-2340656.411,NoActionOTC,0.58;0.245,-375285.668,-1914389.49,479654.97,95930.99
4015,-1991619.324,NoActionOTC,0.59;0.245,-355160.487,-1841637.338,479654.97,95930.99
4015,-2971237.936,NoActionOTC,0.62;0.245,-390548.354,-1952783.847,479654.97,95930.99
4015,-2823656.854,NoActionOTC,0.63;0.245,-390399.399,-1952616.908,479654.97,95930.99
4015,-2687379.259,NoActionOTC,0.64;0.245,-389824.891,-1951564.656,479654.97,95930.99
4015,-2371852.601,NoActionOTC,0.65;0.245,-375754.268,-1915938.42,479654.97,95930.99
4015,-2021001.714,NoActionOTC,0.66;0.245,-355991.457,-1844520.428,479654.97,95930.99
4015,-2907051.329,NoActionOTC,0.67;0.245,-390560.93,-1952859.882,479578.72,95915.74
4015,-2756723.529,NoActionOTC,0.72;0.245,-390329.706,-1952582.165,479578.72,95915.74
4015,-2627408.355,NoActionOTC,0.73;0.245,-389686.9,-1951417.219,479578.72,95915.74
4015,-2311321.856,NoActionOTC,0.74;0.245,-375042.307,-1913485.076,479578.72,95915.74
4015,-1967498.152,NoActionOTC,0.75;0.245,-354560.9,-1839975.726,479578.72,95915.74
4015,-2939549.579,NoActionOTC,0.76;0.245,-390563.27,-1952862.972,479578.72,95915.74
4015,-2789210.409,NoActionOTC,0.77;0.245,-390374.496,-1952639.075,479578.72,95915.74
4015,-2659841.535,NoActionOTC,0.78;0.245,-389774.59,-1951569.169,479578.72,95915.74
4015,-2342535.476,NoActionOTC,0.79;0.245,-375507.637,-1915018.616,479578.72,95915.74
4015,-1996900.402,NoActionOTC,0.81;0.245,-355389.92,-1842851.496,479578.72,95915.74
4015,-2972047.829,NoActionOTC,0.82;0.245,-390565.61,-1952866.062,479578.72,95915.74
4015,-2821697.289,NoActionOTC,0.83;0.245,-390419.286,-1952695.985,479578.72,95915.74
4015,-2692274.715,NoActionOTC,0.84;0.245,-389862.28,-1951721.119,479578.72,95915.74
4015,-2373749.096,NoActionOTC,0.85;0.245,-375972.967,-1916552.156,479578.72,95915.74
4015,-2026302.652,NoActionOTC,0.86;0.245,-356218.94,-1845727.266,479578.72,95915.74
4015,-2905173.184,NoActionOTC,0.87;0.245,-390533.127,-1952696.693,479749.97,95949.99
4015,-2740675.531,NoActionOTC,0.88;0.245,-390228.245,-1952322.138,479749.97,95949.99
4015,-2623309.222,NoActionOTC,0.89;0.245,-389601.533,-1951127.455,479749.97,95949.99
4015,-2310812.97,NoActionOTC,0.91;0.245,-375026.163,-1913316.878,479749.97,95949.99
4015,-1964241.032,NoActionOTC,0.92;0.245,-354600.061,-1839739.442,479749.97,95949.99
4015,-2937671.854,NoActionOTC,0.93;0.245,-390534.597,-1952698.493,479749.97,95949.99
4015,-2773159.741,NoActionOTC,0.94;0.245,-390280.595,-1952389.278,479749.97,95949.99
4015,-2655738.682,NoActionOTC,0.95;0.245,-389685.233,-1951278.745,479749.97,95949.99
4015,-2342037.27,NoActionOTC,0.96;0.245,-375500.703,-1914846.638,479749.97,95949.99
4015,-1993665.332,NoActionOTC,0.97;0.245,-355430.671,-1842595.352,479749.97,95949.99
4015,-2970170.524,NoActionOTC,0.98;0.245,-390536.067,-1952700.293,479749.97,95949.99
4015,-2805643.951,NoActionOTC,0.99;0.245,-390332.945,-1952456.418,479749.97,95949.99
4015,-2688168.142,NoActionOTC,0.41;0.245,-389768.933,-1951430.035,479749.97,95949.99
4015,-2373261.57,NoActionOTC,0.42;0.245,-375975.243,-1916376.398,479749.97,95949.99
4015,-2023089.632,NoActionOTC,0.43;0.245,-356261.281,-1845451.262,479749.97,95949.99
4015,-2906940.667,NoActionOTC,0.44;0.245,-390538.853,-1952729.504,479716.22,95943.24
4015,-2753381.553,NoActionOTC,0.45;0.245,-390275.453,-1952419.93,479716.22,95943.24
4015,-2633410.848,NoActionOTC,0.46;0.245,-389734.02,-1951406.522,479716.22,95943.24
4015,-2308730.639,NoActionOTC,0.47;0.245,-374920.156,-1913309.048,479716.22,95943.24
4015,-1973310.165,NoActionOTC,0.48;0.245,-354987.674,-1840787.416,479716.22,95943.24
4015,-2939439.457,NoActionOTC,0.49;0.245,-390540.773,-1952731.634,479716.22,95943.24
4015,-2785866.633,NoActionOTC,0.54;0.245,-390326.273,-1952484.67,479716.22,95943.24
4015,-2665848.978,NoActionOTC,0.53;0.245,-389815.92,-1951547.912,479716.22,95943.24
4015,-2339933.159,NoActionOTC,0.52;0.245,-375386.746,-1914853.448,479716.22,95943.24
4015,-2002756.695,NoActionOTC,0.51;0.245,-355816.214,-1843622.296,479716.22,95943.24
4015,-2971938.247,NoActionOTC,0.39;0.245,-390542.693,-1952733.764,479716.22,95943.24
4015,-2818351.713,NoActionOTC,0.38;0.245,-390377.093,-1952549.41,479716.22,95943.24
4015,-2698287.108,NoActionOTC,0.37;0.245,-389897.82,-1951689.302,479716.22,95943.24
4015,-2371135.679,NoActionOTC,0.36;0.245,-375853.336,-1916397.848,479716.22,95943.24
4015,-2032203.225,NoActionOTC,0.35;0.245,-356644.754,-1846457.176,479716.22,95943.24
4015,-2099864.708,SprayTreesOTC,0.6;0.246;0.21;0.245,-340180.907,-1759688.142,479647.59,95929.52
4015,-2034651.802,SprayTreesOTC,0.7;0.246;0.21;0.245,-342005.392,-1766036.165,479647.59,95929.52
4015,-1623708.405,SprayTreesOTC,0.8;0.246;0.21;0.245,-310775.097,-1610409.949,479647.59,95929.52
4015,1052350.677,SprayTreesOTC,0.9;0.246;0.21;0.245,95470.1215,476887.8175,479647.59,95929.52
4015,-1973326.756,SprayTreesOTC,0.6;0.246;0.22;0.245,-324284.63,-1689920.63,479647.59,95929.52
4015,-1931166.841,SprayTreesOTC,0.7;0.246;0.22;0.245,-327241.457,-1708203.939,479647.59,95929.52
4015,-1358758.964,SprayTreesOTC,0.8;0.246;0.22;0.245,-292167.264,-1530845.206,479647.59,95929.52
4015,1052820,SprayTreesOTC,0.9;0.246;0.22;0.245,95526.8407,477190.3897,479647.59,95929.52
4015,-1837044.589,SprayTreesOTC,0.6;0.246;0.23;0.245,-315276.156,-1642754.97,479647.59,95929.52
4015,-1778113.265,SprayTreesOTC,0.7;0.246;0.23;0.245,-317343.705,-1653878.865,479647.59,95929.52
4015,-1083854.725,SprayTreesOTC,0.8;0.246;0.23;0.245,-276056.9208,-1465149.079,479647.59,95929.52
4015,1052772.011,SprayTreesOTC,0.9;0.246;0.23;0.245,95516.5826,477122.2386,479647.59,95929.52
4015,-1647018.849,SprayTreesOTC,0.6;0.246;0.24;0.245,-305131.209,-1598768.017,479647.59,95929.52
4015,-1587691.097,SprayTreesOTC,0.7;0.246;0.24;0.245,-307075.139,-1606821.732,479647.59,95929.52
4015,-829439.3937,SprayTreesOTC,0.8;0.246;0.24;0.245,-258672.2705,-1393982.077,479647.59,95929.52
4015,1052809.216,SprayTreesOTC,0.9;0.246;0.24;0.245,95524.2561,477169.2411,479647.59,95929.52
4015,-1462296.967,SprayTreesOTC,0.6;0.246;0.25;0.245,-296239.518,-1558187.905,479647.59,95929.52
4015,-1373478.587,SprayTreesOTC,0.7;0.246;0.25;0.245,-296147.994,-1556908.974,479647.59,95929.52
4015,-585799.4924,SprayTreesOTC,0.8;0.246;0.25;0.245,-227666.1481,-1297614.073,479647.59,95929.52
4015,1052853.644,SprayTreesOTC,0.9;0.246;0.25;0.245,95530.5031,477206.1781,479647.59,95929.52
4015,-2129086.448,SprayTreesOTC,0.6;0.246;0.26;0.245,-340765.697,-1761677.682,479647.59,95929.52
4015,-2063989.732,SprayTreesOTC,0.7;0.246;0.26;0.245,-342528.712,-1767973.235,479647.59,95929.52
4015,-1650770.865,SprayTreesOTC,0.8;0.246;0.26;0.245,-311358.177,-1612317.949,479647.59,95929.52
4015,1052340.237,SprayTreesOTC,0.9;0.246;0.26;0.245,95469.2815,476883.3775,479647.59,95929.52
4015,-2001140.026,SprayTreesOTC,0.6;0.246;0.27;0.245,-324783.68,-1692149.63,479647.59,95929.52
4015,-1959159.871,SprayTreesOTC,0.7;0.246;0.27;0.245,-327684.827,-1710498.489,479647.59,95929.52
4015,-1384221.254,SprayTreesOTC,0.8;0.246;0.27;0.245,-292899.054,-1533299.296,479647.59,95929.52
4015,1052817.57,SprayTreesOTC,0.9;0.246;0.27;0.245,95526.6307,477189.0997,479647.59,95929.52
4015,-1863888.079,SprayTreesOTC,0.6;0.246;0.28;0.245,-315816.306,-1645055.04,479647.59,95929.52
4015,-1805150.285,SprayTreesOTC,0.7;0.246;0.28;0.245,-318056.055,-1656360.105,479647.59,95929.52
4015,-1107612.505,SprayTreesOTC,0.8;0.246;0.28;0.245,-276906.4908,-1468340.599,479647.59,95929.52
4015,1052771.381,SprayTreesOTC,0.9;0.246;0.28;0.245,95516.4926,477121.8486,479647.59,95929.52
4015,-1672628.079,SprayTreesOTC,0.6;0.246;0.29;0.245,-305791.929,-1601287.327,479647.59,95929.52
4015,-1613495.927,SprayTreesOTC,0.7;0.246;0.29;0.245,-308143.469,-1609699.632,479647.59,95929.52
4015,-851018.3637,SprayTreesOTC,0.8;0.246;0.29;0.245,-259762.4405,-1398166.807,479647.59,95929.52
4015,1052809.096,SprayTreesOTC,0.9;0.246;0.29;0.245,95524.1961,477169.0911,479647.59,95929.52
4015,-1486453.747,SprayTreesOTC,0.6;0.246;0.31;0.245,-296913.288,-1561163.125,479647.59,95929.52
4015,-1397605.097,SprayTreesOTC,0.7;0.246;0.31;0.245,-296793.324,-1559667.174,479647.59,95929.52
4015,-602996.3924,SprayTreesOTC,0.8;0.246;0.31;0.245,-230441.2981,-1305891.643,479647.59,95929.52
4015,1052853.644,SprayTreesOTC,0.9;0.246;0.31;0.245,95530.5031,477206.1781,479647.59,95929.52
4015,-2158308.188,SprayTreesOTC,0.6;0.246;0.32;0.245,-341350.487,-1763667.222,479647.59,95929.52
4015,-2093327.662,SprayTreesOTC,0.7;0.246;0.32;0.245,-343052.032,-1769910.305,479647.59,95929.52
4015,-1677833.325,SprayTreesOTC,0.8;0.246;0.32;0.245,-311941.257,-1614225.949,479647.59,95929.52
4015,1052329.797,SprayTreesOTC,0.9;0.246;0.32;0.245,95468.4415,476878.9375,479647.59,95929.52
4015,-2028953.296,SprayTreesOTC,0.6;0.246;0.33;0.245,-325282.73,-1694378.63,479647.59,95929.52
4015,-1987152.901,SprayTreesOTC,0.7;0.246;0.33;0.245,-328128.197,-1712793.039,479647.59,95929.52
4015,-1409683.544,SprayTreesOTC,0.8;0.246;0.33;0.245,-293630.844,-1535753.386,479647.59,95929.52
4015,1052815.14,SprayTreesOTC,0.9;0.246;0.33;0.245,95526.4207,477187.8097,479647.59,95929.52
4015,-1890731.569,SprayTreesOTC,0.6;0.246;0.34;0.245,-316356.456,-1647355.11,479647.59,95929.52
4015,-1832187.305,SprayTreesOTC,0.7;0.246;0.34;0.245,-318768.405,-1658841.345,479647.59,95929.52
4015,-1131370.285,SprayTreesOTC,0.8;0.246;0.34;0.245,-277756.0608,-1471532.119,479647.59,95929.52
4015,1052770.751,SprayTreesOTC,0.9;0.246;0.34;0.245,95516.4026,477121.4586,479647.59,95929.52
4015,-1698237.309,SprayTreesOTC,0.6;0.246;0.35;0.245,-306452.649,-1603806.637,479647.59,95929.52
4015,-1639300.757,SprayTreesOTC,0.7;0.246;0.35;0.245,-309211.799,-1612577.532,479647.59,95929.52
4015,-872597.3337,SprayTreesOTC,0.8;0.246;0.35;0.245,-260852.6105,-1402351.537,479647.59,95929.52
4015,1052808.976,SprayTreesOTC,0.9;0.246;0.35;0.245,95524.1361,477168.9411,479647.59,95929.52
4015,-1510610.527,SprayTreesOTC,0.6;0.246;0.36;0.245,-297587.058,-1564138.345,479647.59,95929.52
4015,-1421731.607,SprayTreesOTC,0.7;0.246;0.36;0.245,-297438.654,-1562425.374,479647.59,95929.52
4015,-620193.2924,SprayTreesOTC,0.8;0.246;0.36;0.245,-233216.4481,-1314169.213,479647.59,95929.52
4015,1052853.644,SprayTreesOTC,0.9;0.246;0.36;0.245,95530.5031,477206.1781,479647.59,95929.52
4015,-2103322.459,SprayTreesOTC,0.6;0.246;0.37;0.245,-340357.55,-1760272.64,479571.34,95914.27
4015,-2025616.623,SprayTreesOTC,0.7;0.246;0.37;0.245,-341263.056,-1763645.067,479571.34,95914.27
4015,-1620786.567,SprayTreesOTC,0.8;0.246;0.37;0.245,-310615.596,-1608899.474,479571.34,95914.27
4015,1052105.671,SprayTreesOTC,0.9;0.246;0.37;0.245,95441.9413,476735.4623,479571.34,95914.27
4015,-1978039.619,SprayTreesOTC,0.6;0.246;0.38;0.245,-324824.977,-1692717.512,479571.34,95914.27
4015,-1937295.043,SprayTreesOTC,0.7;0.246;0.38;0.245,-327707.92,-1708995.317,479571.34,95914.27
4015,-1361491.175,SprayTreesOTC,0.8;0.246;0.38;0.245,-292203.169,-1529001.314,479571.34,95914.27
4015,1052564.331,SprayTreesOTC,0.9;0.246;0.38;0.245,95493.9635,476993.5735,479571.34,95914.27
4015,-1832908.341,SprayTreesOTC,0.6;0.246;0.39;0.245,-315080.537,-1641955.499,479571.34,95914.27
4015,-1783873.454,SprayTreesOTC,0.7;0.246;0.39;0.245,-318039.16,-1657047.426,479571.34,95914.27
4015,-1090127.337,SprayTreesOTC,0.8;0.246;0.39;0.245,-276903.7125,-1467608.076,479571.34,95914.27
4015,1052630.816,SprayTreesOTC,0.9;0.246;0.39;0.245,95506.9362,477085.9682,479571.34,95914.27
4015,-1647634.289,SprayTreesOTC,0.6;0.246;0.40;0.245,-305326.406,-1600483.723,479571.34,95914.27
4015,-1577463.226,SprayTreesOTC,0.7;0.246;0.40;0.245,-307362.21,-1609049.083,479571.34,95914.27
4015,-828603.4185,SprayTreesOTC,0.8;0.246;0.40;0.245,-259155.0414,-1395096.516,479571.34,95914.27
4015,1052613.064,SprayTreesOTC,0.9;0.246;0.40;0.245,95502.4027,477050.9037,479571.34,95914.27
4015,-1464791.493,SprayTreesOTC,0.6;0.246;0.41;0.245,-296230.716,-1557781.189,479571.34,95914.27
4015,-1377675.958,SprayTreesOTC,0.7;0.246;0.41;0.245,-296496.642,-1559300.525,479571.34,95914.27
4015,-593487.4232,SprayTreesOTC,0.8;0.246;0.41;0.245,-228747.2054,-1301540.272,479571.34,95914.27
4015,1052685.369,SprayTreesOTC,0.9;0.246;0.41;0.245,95514.2259,477127.2199,479571.34,95914.27
4015,-2132548.339,SprayTreesOTC,0.6;0.246;0.42;0.245,-340919.09,-1762241,479571.34,95914.27
4015,-2054910.693,SprayTreesOTC,0.7;0.246;0.42;0.245,-341810.406,-1765620.927,479571.34,95914.27
4015,-1647836.667,SprayTreesOTC,0.8;0.246;0.42;0.245,-311190.576,-1610786.384,479571.34,95914.27
4015,1052094.241,SprayTreesOTC,0.9;0.246;0.42;0.245,95441.2513,476730.6623,479571.34,95914.27
4015,-2005885.349,SprayTreesOTC,0.6;0.246;0.43;0.245,-325325.617,-1694948.792,479571.34,95914.27
4015,-1965325.063,SprayTreesOTC,0.7;0.246;0.43;0.245,-328153.21,-1711244.747,479571.34,95914.27
4015,-1386961.625,SprayTreesOTC,0.8;0.246;0.43;0.245,-292902.109,-1531367.444,479571.34,95914.27
4015,1052562.051,SprayTreesOTC,0.9;0.246;0.43;0.245,95493.6635,476991.8635,479571.34,95914.27
4015,-1859730.861,SprayTreesOTC,0.6;0.246;0.44;0.245,-315608.297,-1644250.409,479571.34,95914.27
4015,-1810962.494,SprayTreesOTC,0.7;0.246;0.44;0.245,-318739.84,-1659521.826,479571.34,95914.27
4015,-1113946.137,SprayTreesOTC,0.8;0.246;0.44;0.245,-277715.6325,-1470728.016,479571.34,95914.27
4015,1052630.096,SprayTreesOTC,0.9;0.246;0.44;0.245,95506.8462,477085.5482,479571.34,95914.27
4015,-1673244.029,SprayTreesOTC,0.6;0.246;0.45;0.245,-305982.386,-1603018.423,479571.34,95914.27
4015,-1603262.956,SprayTreesOTC,0.7;0.246;0.45;0.245,-308426.82,-1611970.333,479571.34,95914.27
